用户名,评论时间,IP属地,评论分数,有用数量,短评内容
刘小黛,2024-12-17 12:25:09,江西,4星,11,甄子丹新番热血动作法庭戏，根据真实案例改编，揭露黑暗香港司法体制。甄子丹自导自演，又非简单的动作电影，编剧狠下功夫层层反转，郑则仕汪明荃老面孔惊喜亮相。车库追逐，天台群殴，地铁单挑，拳拳入肉，声效结合，气氛节奏紧抓神经。看到马伯餐厅场面简直心碎，正义终会得到伸张，身在泥沼需要呐喊，西装革履是最大的讽刺。“我老了，需要靠你们年轻人，坚持信念。”这也是甄子丹对动作电影人的留话吧。
老杜的枪,2024-12-14 19:51:55,江西,5星,93,看了点映，算是甄子丹文戏部分最扎实的，还有最高检宣传部的背书，剧情丰满，打戏也一贯的高水准，敢于点映还是能证明品质不虚。许冠文的客串很出彩，郑则仕和吴镇宇的表演也相得益彰。当然甄子丹饰演这种斯文武者的形象也通过叶问系列深入人心了。
成都七中甄子丹,2025-01-12 16:47:39,四川,4星,20,阿甄，你来文的！
落雨燊,2025-02-02 21:47:13,陕西,3星,15,新晋地铁战神
谁,2025-01-04 17:36:01,四川,4星,15,2025年第一部走进电影院看的电影，法庭上的文戏和几场武戏都非常精彩很有张力，非常推荐走进电影院看。张天赋的参演很惊喜，不过感觉他更适合演潜入黑社会当卧底的警察，太痞了。霍检控真的是PUA大师，律政司、警方、大法官最后全被他那束“正义的光”点燃了。最后，替地铁里的大个儿说一句：打败我的不是天“甄”，是无鞋啊。
有心打扰,2024-12-10 23:01:52,福建,3星,9,节奏得当，精彩好看的院线商业片，动作戏看得过瘾，法庭戏看得如沐春风，让我更加相信法、更加相信正义必胜，比心。
边说边学的小涛,2024-12-22 09:58:43,辽宁,5星,141,都来看！片中对官黑勾结和人性交锋的刻画太棒啦，全程看得超投入
Ada的B计划,2024-12-09 23:03:22,广东,4星,15,3.5。和预想有些出入，全片就预告里的三场打戏，电影的重心落在《老爷车》式的正义追逐，颇为伟光正的主旋律宣讲，相较于《怒火重案》，这种成分的调和使它更像是一部正常电影，也因此在宣讲中，我看到了打动观众的可能性。但它仍然有着港产类型片通病。对照《雄狮少年2》的简练，很容易看出其中的差异：当甄子丹自身游刃于动作场面和正义宣讲之间，其实也在不断给其他戏份重的人物造成负担，电影并没有留给他们摇摆的空间。所以在一部又一部的港产动作片里，我们都要忍受反派模仿Joker般的浮夸招摇。如果导演有机会看到这条短评，我希望下次能看到更聚焦于主角的电影，对于反派，只留给他们剧情推进所必要的简易侧写就好。相较之下，对吴镇宇的人物转变处理显得轻巧太多。
谢谢你们的鱼,2024-12-15 21:05:21,北京,4星,13,非常纯粹的娱乐爽片，兼具法庭的机锋和拳脚的对抗，虽然故事本身没有什么新意，但是律政+动作的融合还是让影片呈现了一些新鲜的观感。动作戏上，甄子丹求新求变，长镜头、第一人称还有对于空间的运用算是玩到了极致，开头的枪战、中段的停车场搏杀和最后的地铁打斗都非常让人眼前一亮，而庭审戏的张力和幽默也完全超越了《毒舌律师》，除了偶尔有玩脱的单场戏，角色转变些许生硬，其余部分都让人非常服气。
阿七,2025-01-31 20:20:34,北京,3星,7,打架记得保护好脚丫子，别鞋掉了看见一堆玻璃还要踩直接输掉跟傻子一样
玄长清,2024-12-21 16:16:21,浙江,4星,38,甄子丹全方位参与的一部电影，看完之后觉得之前他导演的那些真的可以忽略不计，明显能感受到这次的用心，先把剧本做扎实，律政戏一直都是香港影视的一大拿手好戏，法庭上的唇枪舌战一样精彩。同时保证动作戏不让观众失望，一大改变就是没有以前那种为了打而打的冗长感，精简很多，为剧情服务，利用环境、道具、灯光来设计打斗场景，观赏性大大提高，60岁的丹哥也不用打得很累，整体看下来这次平衡的特别好，又爽又舒适，可以说是12月的一大惊喜！
周扒皮,2024-12-08 17:09:04,广东,未评分,18,睡着了，武打和剧情挺不搭的
武侠小王子,2024-12-21 16:20:44,江苏,4星,47,以真实案件为蓝本，甄子丹这次的角色等于身兼两职，法庭上要用证据和逻辑舌战群儒，法庭外又要能打和毒贩拼血条，文武兼备，格外好看，以一人之力平反冤假错案。通过法庭戏和人物间的对手戏深入探讨了司法公正与人性的复杂关系。法庭上的辩论、交锋，以及甄子丹饰演的霍子豪在司法体系中面临的种种困境与抉择，都展现了挑战黑白两道旧秩序的不破不立，律政司的形象维护靠的是公平正义，而不是那些快速结案后说的那些冠冕堂皇的话。许冠文饰演的法官，张智霖饰演的高级律师，分别代表守旧势力和钻法律漏洞的玩弄者，都是无形中的一堵墙，需要一拳打破，这些都为文戏增色不少，构建了一个鲜活的司法世界。
大奇特(Grinch),2024-12-17 12:28:50,山东,3星,2,看的粤语版，有真实案件做文戏的底，类型融合和戏剧性来填肉。对法律专业知识及司法程序的介绍绝不肤浅，把误判与翻案拍得有纹有路。还有最高检影视坐镇，提升公民普法意识。弃武从文的检控官为冤案昭雪，开启了文武并进的调查模式。蚍蜉撼树下，点出司法体系中存在的漏洞与不公，也有鲜明的阶级意识，用贫富差异收割情绪价值。动作戏尝试由开阔到有限的空间内做些事情，令观众深切感受到痛苦与打击的力量。
杜小德,2024-12-12 16:44:34,中国香港,4星,6,真的不得不佩服甄子丹本人“宝刀未老”。他在片中的几场打戏，都给我留下了很深的印象，比如一上来他作为干探在警队时参与的突袭战中，视角是在他的第一视角和旁观视角中来回切换进行的，让人在看电影的过程中有一种身临其境透过甄子丹饰演的“人物视角”的即视感，紧张感油然而生！
ZOE1412,2024-12-22 16:41:53,北京,4星,16,打戏动作都很猛，幸亏甄子丹以前是个警察，不然自己和证人都早死了。大家都特别伟光正，律政司也只是do its job，居然没有人和黑头目一伙儿，是我内心黑暗了
小小小芝麻,2025-02-03 13:40:32,广西,3星,7,虎头蛇尾，前面一个小时以为香港也要拍十二怒汉，第二十条这类型的电影了，结果最后一个小时如此之草率，耗光了前面的期待
RollJaMo,2024-12-26 01:32:39,上海,5星,40,很久没有看过这么棒的香港电影了，完成度高，没有明显漏洞，近乎完美的银幕体验，也是跟她在电影院看的第三部电影
天鹏,2024-12-14 21:56:19,广东,3星,14,比毒舌大状差远了
发不沾霓,2024-12-24 00:17:33,上海,2星,7,几场打戏是下了功夫的，但剧本和人物设定太过蛮不讲理……作为反派的张智霖在脸谱化程度上和吕良伟、郑浩南无任何不同，而前期一路犬儒的郑则仕及其同僚可以说是毫无来由地硬站边Mr Fok，这帮人就突然被点燃了？集体通宵达旦？；那么既然文戏的存在全是为了打戏铺路，那又何苦摆出一副“要说点什么”的架势，让Donnie老师带着假发一顿输出呢？吴镇宇“反水”的那个镜头荒唐到可笑，那一刻的糊弄显得是如此过时
天鹏,2024-12-14 21:56:19,广东,3星,14,比毒舌大状差远了
NJ安可,2024-12-21 16:21:18,山东,4星,14,一看最高法出品，以为是司法科普片，本来怕内容无聊，结果真精彩啊，律政结合武打就是爽，前些年还get不到甄子丹的帅，这部电影真是完全解锁了他“西装暴徒”的帅。打戏一波接着一波，节奏很快。无论人还是机构，都常常因为害怕让别人知道犯错，而用新错去掩盖旧错，电影找到了正剧令人接受的表达方式。霍律杯子上写着：I rest my case（本人对案情陈述完毕），酷爆了。
亵渎电影,2025-01-31 18:54:21,河北,3星,2,感觉是甄子丹演了好莱坞的《疾速追杀》，拿着大数据拍了这个，这种动作戏的拍法倒是一个路子，适合年纪大打不动的演员，值得发扬光大。
瑞波恩,2024-12-26 14:36:18,北京,5星,5,点映，年末一匹黑马，HK影坛新老力量共济一堂，甄子丹宝刀未老能文能武（风采不减当年），这次当导演有理有据出手不凡令人钦佩，不光打斗场面精彩，从中依稀可以看见港片黄金时代的影子，情义值千金，公道在人间，侠客精神永存。
靳以斯,2024-12-21 17:18:46,上海,4星,17,电影真的很不错，打戏很足，传统港片的味道，喜欢港片的一定要去看！看的国配版，意外还不错，尤其张智霖磁性的配音和他花白胡子的形象很搭，第一眼就被欧伯文圈粉了，就是那种你明知道他是反派，就是无法拒绝那种斯文败类律师形象的魅力，难怪里面性感干练的李思敏都对他那么上头，好正！映后说他这次的造型像圣诞老人，笑死了，我觉得电影上映前，可以配合圣诞节来一波图做成表情包，会很出圈。
SleepWalker,2024-12-23 22:42:14,北京,3星,9,子丹老了，能打但不太打得动，也是借自己角色之口开始跟下一代聊交接。文戏虽然台词量大还是按照直白爽快的低逻辑风格处理，不过已经是子丹能处理的最优结果，打戏很克制完成度还不错，可惜开头第一人称视角太短，地铁大战渲染气氛又强于动作实操不够过瘾，最烂之处是全片配乐。整体6.8。
荔枝超人,2025-02-01 16:46:09,云南,3星,1,子丹终于有了自己的子弹列车。没想到打戏这么重，这么下本，其他主旋律部分没什么太大意思但也玩得下去。(最大的BUG大概是，小伙子收人家一千蚊借地址收快递这么蠢且明知犯法的事，被抓后居然还能全程表现得义正言辞好像自己全是被冤枉的一样)
月色归来时,2024-12-21 16:54:36,福建,4星,15,这么多年终于等来纯个人风格强势反弹的一部。事实证明，甄子丹最缺的是好剧本，有文戏打底，动作戏才不会显得空洞单一，文戏动脑，武戏爽眼，真的是双重享受。执法是司法程序的开始，任何一道裂缝，公平与正义都有可能与我们擦身而过。全片就围绕这个展开，整部电影其实文戏为主，武戏为辅，对香港司法制度的探讨才是重点。现在内地市场类型太单一了，甄功夫的动作时装片回春，真的需要这种强刺激的电影。
Maxthor,2024-12-17 15:45:50,上海,4星,6,甄子丹难得执导筒，故事整体把握得中规中矩，文戏部分还是比较稳的，尽管在剪辑上显得不太完整，但现实版‘夜魔侠’的概念颇具新意；打斗场面虽然难以媲美《导火线》这样的纯动作神作，但依然游刃有余，轻松吊打现阶段大部分国产动作片。
玉木大河,2024-12-10 13:27:30,北京,4星,5,3.5星，真实事件改编就多加半颗星吧。看之前没对电影有太多期待，特别是甄子丹演法庭戏，和子华神演法庭戏感觉肯定是不一样的，不过他倒是能坚持自己以往的人设，做一个偏执的人，合理化了动作戏的原因，就是让甄子丹的角色是前警官。整体看下来，虽然案件是小案件，甚至庭审辩论的严肃文戏更像是一种街头吵架，但是文戏不无聊，做了喜剧处理，武戏打起来很漂亮，不拖沓，是最近看的院线片里比较合格的了。节奏快，所以看起来不累。配角也都很出彩。
Krizz觀影實錄,2024-12-13 01:15:26,上海,4星,6,《誤判》作為今年上映的最後一部香港電影，可以說為今年香港警匪動作片做了一個不錯的收尾。電影做到了文戲裡有不錯的動作和動作戲裡有不錯的文戲。這麼說並不是貶義的，反而是這部電影最大的優點，單拎出來本片的文戲或動作戲都不算多出彩，但這片好就好在文武結合的不錯，兩者各有看點效果翻倍。電影的主題是香港的律政司，為了影片的合理性，甄子丹飾演的主角是由警察轉行去律政司的，這麼一來一個文職員那麼能打也就合理多了，而這片又有點和《怒火重案》互文的意思。之前經常演警察的甄子丹，不管是戲外還是戲內都已不再年輕，打不出非常漂亮的動作也有點打不動了，所以選擇了退居正義的最後一道防線。電影中甄子丹的面部總有一層模糊的濾鏡，動作戲也遲鈍不少，替身鏡頭也很多，確實已經快要打不動了。但這不妨礙他爆棚的正義感來繼續懲奸除惡。
壞壞噠貓先森,2024-12-14 19:18:02,贵州,4星,6,点映场与《九龙城寨之围城》并列，今年唯二的动作戏王者。本片多场对战都有高度的观赏性，兼具炸裂感。并且做到武戏文戏搭配相得益彰，这是一大难能可贵之处。年轻演员张天赋的一场动作戏表现也很不错，希望未来有更好的发挥，这方面可看出甄子丹有在做培养和挖掘，就如片中台词：我也有打不动的时候，我不可能一直冲锋陷阵。同时在武术指导方面，除了谷垣健治外，也出了一个不算新的新人：大内贵仁，推陈出新，有希望。
福雷斯特冈普,2024-12-13 23:42:24,北京,4星,7,8.0.甄子丹又一次展示了什么叫牛逼的时装动作片。见长评。
圈圈圆圆圈圈,2024-12-10 21:08:13,广东,4星,4,叶问+毒舌大状的套路。仍然能欣赏甄子丹大量真实的武打戏，很值票价了。文戏其实不弱。合格的爆米花。
小锤,2024-12-21 16:51:22,中国香港,未评分,7,@K11 Art House，其實開頭半小時比起警局舊事，還不如交代一下畢業於武術學校之類的背景吧，不然實在是…能打得太過莫名其妙……法庭上一頓胡亂輸出也是一把汗。ChiLam想突破奈何形象終究是太周正，什麼撚啊鳩啊就不像是他能說出來的話。呂良偉是幹嘛這樣講話要斷氣了嗎。最強還是許冠文，喜劇節奏無敵！
小江湖骗子林羽竹,2024-12-08 17:10:03,四川,4星,4,点映粤语场。其实还不错，真实事件改编的西装暴徒系列，律政+动作的一次另类尝试，且总体在一个合理的叙事框架内，甄子丹作为导演圆满完成任务。动作戏大概4-5场，大量镜头调度和声光运用很有想法，地铁大战确实证明了甄子丹的武指水准。文戏也不弱，算是港产动作片里不多的有些人情味的了。而且其实甄子丹不太看得出像60岁的人，反而是其他老演员们肉眼可见的衰老了，张智霖演了个马家辉，吕良伟演了个沙喉，肥猫演这类角色已经驾轻就熟了贡献了很多欢乐。
你是不是镖啊,2025-02-05 12:13:19,上海,4星,29,动作戏优秀，熟面孔超级多，我甚至看到了中村浩二，叶问vs盖亚sv，我怎么会做这样的梦
方枪枪,2024-12-28 21:35:40,上海,4星,4,整体质量堪比《焚城》，亦属于今年难得的港片佳作。7.5分
咕噜咕噜,2024-12-22 21:00:18,重庆,1星,15,一等一的狗屎，切镜僵硬，做象征意义的镜头好比是大学生作小组作业。法庭辩论一样的就知道个程序正义对撞事实正义，男主根本胡乱打官司莫名还有高评价。
