用户名,评论时间,IP属地,评论分数,有用数量,短评内容
徐若风,2024-08-16 22:14:33,北京,4星,67,3.5  妈耶我要暴言了：这是近14年来最好看的柯南剧场版！围绕服部与基德的一集，人物信息量很大，CP乱炖多到数不过来。北海道函馆的现实地景、过往两段战争史与当下空间，在案件的逐步揭晓中，指向一对隐秘的挚友，并最终形成情感充沛的“罪赎多重奏”。而最后服部的告白场面和揭晓新一、基德兄弟身份的戏份，更是令人瞠目结舌。另外不得不说，动作场面已经进化到，当那些离奇荒谬、堪称“量子力学悖论”的时刻出现时，反而是让人觉得惊喜，倒是想看看还能有什么离谱操作了——在柯学的世界里，谁都可以成为阿汤哥！🤣
Mr. Big Beauty,2024-08-16 17:17:09,吉林,1星,18,从绯红子弹到现在拍一部烂一部，又开始整上CP了
竹傲风,2024-08-25 12:37:54,广西,3星,61,所以你们以为大杀器是什么？原子弹么？
塔塔君Minkun,2024-08-27 10:16:05,广东,2星,10,之前还能怀疑一下是不是永冈麾下的分镜师不太行，但这部基本肯定就是她本身水平问题导致画面表达都不利索，打斗全靠特写疯狂拉镜头根本看不清打什么，做不好动作的《柯南》剧场版基本上就是动摇根基之一了。而从圣地巡礼角度来说，通过解谜让一切地标祛除日常化，塑造为趋之若鹜的“圣”地，本片自然是成功的，可怜的是红叶这个角色一个要为平和关系垫底，这部还承担风景圣地化的功能，甚至怀疑她是不是没被主创乃至作者爱过，这三角关系从来都不是等边的。
硝苯地平୧⍤⃝🇨🇳,2024-08-16 21:18:25,江苏,2星,44,一句话概括就是：诈骗啊尼玛的。服部平次请从物理学的角度解释一下你是怎么站在正在飞行中的飞机机翼上的，我真的很想知道。黑羽盗一你的存在感刷得很到位但是显得你儿子像个小丑，还有就是那身黑衣服能不能给你儿子穿一下感觉会特别帅。现在基德出场也很像儿戏，这个柯学宇宙就是相亲相爱一家人哦呵呵，到最后什么黑深残拉满都变成了合家欢。这个剧场版有点像玩密室逃脱的，各种npc布置任务吩咐地点，柯南平次快斗三个负责去找，最后来一个不算精彩的解谜，因为出场角色太多看到最后我都反应不过来他们说的谁是谁，全靠脸去辨认。红叶的那个管家每次“大小姐”一开口我脑子里自动响起bgm：还不睡觉吗我要跳舞了哦……ps：土方岁三你说到“我已经有兼定”的时候我还是蛮感动的，搞刀剑乱舞的魂又苏醒了。
FRUITYBURSTS,2024-04-13 23:45:24,日本,4星,83,三脚猫日语这么多年又派上用场了，作为平次一推看的蛮爽的，虽然最后半小时的柯学世界有些场面让人汗颜，但抛去不该深究的牛顿定律和主角光环，三个人在一起的画面确实已经值回票价了…… ps终于理解柯南作为动作动画片一定要在电影院看的意义……
dorayaki,2024-07-27 22:36:54,法国,4星,86,片尾函馆旅游宣传片出来的时候真的有被感动哭 从影迷打卡到官方导览 创作者对这土地这历史这文化爱得深沉（没想到和巴黎奥运圣火台撞了idea !
lanesra333,2024-08-17 21:02:37,四川,2星,33,。。。太离谱了，飞机上还能站稳比剑道
伊利丹,2024-04-12 20:58:58,日本,4星,63,柯南剧场能拍成这样是奇迹。只要不要纠结推理元素，来点情怀加成，给个5星也不算很过分。
新禾遇雪,2024-08-01 04:15:02,江苏,5星,90,快斗和盗一好帅，福城圣也很好品，和叶小兰特别萌，小兰助攻抗走20岁男大我真的要爆笑了//平次好惨（）其实剧情里红叶大小姐也很可爱，莫名磕到了伊红，但支持红叶独美。总体节奏很不错，有惊喜有反转，虽然动机有些弱，但在M26的映衬下显得尤为出彩。（神服ca，柯南和某女配之间都没有一句直接对白还老夫老妻、心灵感应上了。幸好没有因为这个壁垒）
红杯杯海啸,2025-01-05 02:29:27,德国,3星,0,非常非常期待，我是真的很想服部。。终于不是酒厂+安室透+赤井秀一的配置了。。｜乱七八糟的故事 但是确实有一些惊人的元素我觉得还可以。。也算是近年来和新加坡那集差不多好的一部吧
太空喜汁狼,2024-08-23 14:14:35,广东,2星,17,全片最好看的竟然是ED里的实景。
雪·法妮奥,2024-08-17 17:07:07,上海,4星,37,一到平和主场就上城市旅游宣传片+正规藏宝图解密是吧。
高詩遠,2024-08-23 14:48:17,北京,2星,15,挺尴尬的，看到最后居然还是没有搞懂这一大群人到底在干什么。现在柯南的剧场版已经完全放弃了推理悬疑这一最初的卖点，杀人手法不再精妙，作案动机也变得极其表面，更专注于利用高科技营造视觉奇观，以及利用几个角色炒CP的方式来让他们的粉丝狂欢。这一部更是，在柯南剧场版每况愈下的局面当中，依旧毫无亮点，最大的受众估计只有那群服部平次的真爱粉。直到片尾出现的时候才恍然大悟，原来是部函馆旅游宣传片！
小满,2024-08-25 19:34:23,广东,3星,38,一年一度的：“…啊？”
ghostneng,2024-08-16 14:29:04,上海,4星,40,三星半 看这部电影时有一度梦回《迷宫的十字路》，但逻辑推理还是混乱的。鉴于这次这么多人物上线，黑羽盗一都回来了，大家开心就好
谢谢你们的鱼,2024-08-16 17:07:45,北京,4星,10,《迷宫的十字路》之后剧本最好的剧场版了，要啥有啥，细节和线索前后呼应，不错。
Farewellly,2024-08-17 21:50:49,江苏,4星,29,红叶大小姐说百万美元的风景，看来还挺便宜的，小柯在缆车电线上面滑滑板，平次站在飞机上面打架哈哈哈看得我都笑了，该说不说黑羽盗一还挺帅。
天马星,2024-07-24 19:25:36,中国香港,4星,20,抛开脱离物理科学的动作场面，这是一部非常不错的剧场版，服部柯南基德三人一边插科打诨一边推理解密，让人从头笑到尾；价值一百万美元的函馆夜景与不值得守护的宝藏，形成对比鲜明的反战主题；而这美景下服部与和叶灿烂美好的爱情，让人梦回《计时引爆摩天楼》的新一和小兰；服部平次终于表白，小兰成了最大助攻，以及新一和基德居然是堂兄弟，片子彩蛋要素过多。
阿呆,2024-11-30 10:43:30,广东,3星,0,时代背景和开场的小细节都很爱，平次和基德的龙虎斗也饶有趣味～但老牌动画剧场版的CP乱炖、人气角色走马灯思路虽然圈钱，却也少了对剧本的精心雕琢。滑板走缆绳都默认合理了，但优作的双胞胎，基德和新一、小兰和青子的撞脸……难道有希子也有撞脸的妯娌么～
海眠,2024-08-16 11:24:51,辽宁,5星,75,每个人做事都有动机 喜欢一个人也有 而我作为一个名侦探却弄不清这种动机从何而来 也许喜欢你就是一种本能吧
地瓜的包包,2024-08-19 00:11:25,上海,3星,42,基德新一和冲田长得有什么区别？小兰和叶青子又有什么差别？全都是三胞胎是吧，新一他爸和基德他爸是兄弟。毛利小五郎和青子她爸又是兄弟吧
chamatin,2024-08-18 16:37:49,上海,3星,32,习惯性观影，没有期待没有失望，唯一会进影院观看的科幻片
Peter,2024-08-17 18:25:27,广西,5星,32,全明星名副其实，imax厅的粉丝向效果太棒，最后小兰的那个手刀全场轰堂大笑加起立鼓掌，平次表白出来的一瞬有女生没忍住，嗷的一声引爆全场，太棒了！看着陪伴自己一路长大的人物，那些熟悉的情节与回顾，真的像是在看自己的好哥们，好朋友，不要太苛责越来越夸张的大场面，和柯南越来越跳脱的十项全能。在影院和一帮同样喜欢他们的陌生朋友，看着这些人依旧涤荡在青春里的新故事，真的是一件很幸福的事。
汤川学的苦恼,2024-08-17 11:33:28,四川,3星,50,柯南剧场版制作了27年，比很多观众岁数都大了，原本的灵气消耗殆尽，累积的问题却积重难返。涉及的人物越来越多，每个人都要露一小脸，主要角色的粉丝群体都要照顾到，导致影片就成了一年一度的粉丝见面答谢会。推理不重要了，侦探也不重要了，老观众靠情怀吊着（比如我），新观众靠CP宠着，票房倒也喜人。但是回望童年时候看柯南时的惊艳和刺激感，难免一声叹息。
神保身者为神保,2024-04-12 12:57:10,中国台湾,3星,61,飞机机翼pvp真的看笑了 以及捡到骨科谁又笑醒了 但是真的感觉越来越多没必要的设定这是可以说的吗
MinamiKohtaro,2024-08-27 13:42:43,河北,2星,18,为那点儿醋包的饺子
Saber宝蓝,2024-08-23 20:05:48,辽宁,3星,23,我们小兰真是大和抚子，太善良了。基德这么多年还不知道自己老爸还活着，真的好可怜。
辛子,2024-04-12 22:54:37,日本,5星,22,姨母我啊，笑容就没停止过呢！这部幕末战士平和党双厨狂喜！可爱死了平次！可爱可爱可爱！兰内酱也是可爱出新高度笑死我了！还推进了一点点主线，解释了一个世纪谜团（虽然我觉得是编不出合理解释乱凑的）
理紀,2024-06-23 00:07:43,日本,5星,12,二刷泪光闪闪后劲缓了一个礼拜🤣 日本人为什么可以这样癫😅 反物理动作scene好像已经无感了 但我不懂我大为震撼 一个月后还是上座率很高 牛啊 片尾曲aiko太灵啦 出现的恰到好处 这几年最喜欢的 仿佛看到了当年的M3 函馆/新干线宣传片 新选组土方背景 M27的案件动机也是一脉相承 男儿信念 即使守护的是无用之物亦是自己最重视的宝物不是吗 其本质与M25日露关系隐喻同出一辙 显然日米更加微妙 娱乐角度来说 西皮乱炖 父子/兄弟/侦探们/爱情总有一款符合口味 尤其是怪人二十面相为原型的黑羽父子 一暗一明 父亲在守护孩子的默默深情 着实感人至深 日式古典美感 完全是我的喜好（平次你就自己治愈一下吧哈哈哈
書衣偵探華斯比,2025-01-17 22:36:11,上海,3星,2,正片，暗号推理+寻宝，中规中矩。彩蛋比正片精彩，新一和快斗是堂兄弟🙃🙃🙃
footmarked,2024-08-17 00:38:06,上海,3星,43,函馆文旅宣传片
雨三时,2024-11-27 19:53:44,河北,4星,20,比前几年的剧场版多少强点。缆车绳上滑板、飞机上决斗、三张脸画一部电影，哪个更离谱。最后刀居然在柯南自己家？黑羽盗一露脸了？我？？？
阿山,2024-08-21 21:14:51,广东,4星,14,史上最帅的一集剧场版，所有长得好看的角色都出场了，值。杀人有杀人的动机，实现梦想有实现梦想的动机，但我就是说不出我喜欢你的动机，我就是很喜欢你。
KID,2024-08-18 22:40:32,上海,5星,49,彩蛋太炸裂了，正片也不错日本旅游观光＋各方势力大乱斗，反正你想看的都给你安排上，笑料也很足。73你没有心，这是服部第几次告白失败了？
瑞波恩,2024-08-21 15:40:00,北京,5星,2,太刺激有爱了，一份北海道函馆的旅行指南，经典画面瞬间爷青回，硬派推理烧脑程度升级，话说这几年最爱的一部剧场版了吧？怪不得长得就像一个模子，抽丝剥茧揭秘基德与柯南的血缘关系（堂兄弟？），阿笠博士热气球指引所谓“宝藏”方向（老式密码机？），最终在函馆山顶服部平次的表白这一幕太美太戳心了（泪目），原来为工藤新一 &基德配音的都是山口胜平，彩蛋里终于见到基德他爸了，关于他这一生与五棱星宝刀的不解之缘（土方岁三帅呆了），啊这个鸡冻哟~👻🌟
龙猫,2024-08-20 20:39:04,北京,3星,25,这次的日本旅游广告片还行，没有死太多人，而且柯南还喜提一兄弟。
任盈盈,2024-08-17 18:44:54,湖北,4星,37,整个一个城市旅游片。。。这一部的故事还挺吸引人的，然后里面磕到好多对CP，快斗青子、和叶平次，红叶伊织，然后那个喜欢和叶的圣哥哥也好帅啊啊啊啊啊啊。各种大联欢大团圆。柯学也越来越逆天了。。。感觉比前几部好
Joey Dolores,2024-08-24 16:41:17,北京,3星,18,双胞胎……7383服了你了……
LiousH,2024-12-21 16:53:19,福建,3星,11,推理就推理嘛，找宝藏就找宝藏嘛，有必要硬刚子弹，滑板借缆车上山，飞机上决斗么～
浅葱,2024-08-16 23:24:24,北京,4星,21,哪部都比上一部强👍🏻
灯证,2024-08-24 18:47:07,上海,3星,1,最大的感受是人好多啊，都是谁啊，我已经被柯南剧场版抛弃了吗？最后靠着演员表终于确定真没见过而不是忘记了。推理层面当然没啥指望，但是这么用俳句作密码，真的够质量吗？最后的藏宝地点只觉得够敷衍的。案件涉及的函馆战争和二战背景讲得一笔带过，在两场战争中摇摆，土方岁三这个核心人物都没立起来。一边是过时的高科技含量过高，飞机都开起来了，一边是剑插机翼，真牛逼。至于圆设定都无力吐槽了。只有动作这点上还行，爱情都没意思了。
MovieManic,2024-08-16 18:06:52,浙江,4星,19,最后赢家居然是红叶。
豌豆大人,2024-08-31 09:26:51,广东,3星,17,20年了，你才想起你有个兄弟
