用户名,评论时间,IP属地,评论分数,有用数量,短评内容
迷影龙,2024-11-30 13:20:21,福建,3星,0,第一部已经没什么印象了（当然第一部还是蛮好看的），这部去电影院看完感觉没啥意思，主要是剧情方面实在是没什么感染力，冒险动作场面也很一般，里面的小猪和小鸡（它们两个就是纯粹卖萌对剧情没啥卵用）还有椰子战士贡献了一些笑料，歌曲串烧也没什么亮点，另外3D效果也也实在太一般了，完全没有该有的效果。
青烟岭,2024-11-29 22:31:24,广东,2星,5,难看 就挺秃然的 毫无剧情可言…
变形的文科生,2024-11-29 22:16:50,北京,4星,10,确实不如第一部，但是没办法，我真的太爱Moana了，滤镜很重，理想中的自己就是这样吧，自由勇敢，有健壮的小腿，充满力量的身体，充满生命力的头发和皮肤，且有一个充满爱的家庭🥹“越危险越自由”，是我的精神氮泵了🥰本周末的娱乐就是重看一遍第一部，刚看了下，居然是2016年的。。。我以为就三四年前呢，可能真是太爱了，一直记在脑子里，就没觉得那么远，也可能是真的老了，对时间没那么准备的记性了T^T
我的草莓熊,2024-11-29 19:45:30,广东,3星,1,6.5  哈哈这有拍续集的必要吗迪士尼电影真是越来越无聊了
なにもいらない,2024-12-06 23:59:39,四川,未评分,0,本片中出现的各种生物让我怪难受的
假迷影真胖叔,2025-02-04 00:39:47,河北,3星,0,2.5。狗尾续貂之作，除了炫彩的视效之外，剧作本身敷衍到简单粗暴，女孩的好奇心和勇敢的探索精神。
江南,2024-11-30 00:47:27,广东,4星,6,虽然达斯米奇，但在当下已经没几个人信地球村这一套的时候，还能看到这种讲述建立人与人之间联系的故事真是有点眼睛尿尿。ps.莫阿娜的手臂肌肉线条真美味
空山,2024-12-19 23:17:41,山东,未评分,0,女神和半神的两首歌尚可一听。非常无聊、无趣（椰子大军有点趣）的电影，几乎没有剧情，莫阿娜出发前唱唱心病，别人给治一下，路上唱唱心病，别人给治一下，就完了！第一部就是官二代/海之女/天龙人下基层体验生活的感觉，第二部更没什么可看的。
茶話會,2025-01-29 14:16:00,辽宁,2星,1,第一部刚刚及格 这部直接无聊至极
jakefang,2024-12-04 22:56:02,广东,4星,0,全程只想看完后回顾一下第一部的音乐，第二部的音乐真的不够好听。
