用户名,评论时间,IP属地,评论分数,有用数量,短评内容
mindyfeng,2024-12-20 22:49:04,上海,5星,9,复杂的现实生活需要甜美的现代童话故事。演技此沙的眼睛在闪光，超莲妹妹活泼俏皮的澳门小女孩演的好。曾志伟温暖的老父，稳定发挥。演技这电影没什么可挑剔的画面画面唯美。男女主颜值真的很高.男二女二也是高颜值。眼睛好舒服的人员配置😭 哭点乔明庄，不停打sandy电话到午夜，不停call 机她。二十年后灯塔下等不来sandy的他…..📚 剧本简简单单的凡人故事，叙述着20年间大陆澳门之间的变化。故事在你身边，撩起80后我们记忆点…..青涩懵懂的爱情，跨城市的电话粥，人生的第一部手机bb机，室友的故事…….关于国家建设部分台词写的有点硬。男女主恋情跨度特别长中间缺少一些时间轴式的承启。全片高光略少，看后稍显平淡了。带好纸巾。不管你是擦眼睛里还是嘴角的泪水都用的到😂
Kinki.Y,2024-12-17 11:02:07,上海,3星,0,确实平淡的跟白开水一样无味，但是也没有那么的烂，可能在不能玩手机又很安静的地方还能看得下去。黄宗泽是本片的亮点！女二有点斜眼啊，为了路演去看值票！
赏味狙,2025-01-24 15:35:48,四川,1星,0,一星给澳门回归祖国二十五周年
香妃子,2024-12-16 20:52:53,上海,3星,0,澳门回归25周年献礼爱情片
xsm333,2024-12-17 10:38:18,北京,4星,3,2014.12.11 和yyy 党史馆影院起初还以为是大背景的主旋律类范式电影，（毕竟开头的很多镜头宣传感很刻意）但是看完后感觉虽然电影剧情很俗套，但是真的好爱看～~电影故事很简单，但纯爱的异地恋故事真的很虐，故事虽老套，但真的让人忍不住落泪……中间的很多桥段都能让人联想到之前看过的各种感情故事，很虐很虐，但是我爱看hh～从前的日色变得慢，车、马、邮件都慢，这部异地纯爱片中间好哭，结尾好美，让俺满意离去hhh，虽然电影宣传不多，但是电影不仅完成了主旋律任务，剧情的打磨也很不错，当然缺点还是有的～（比如服化道略潦草，背景略假，想要链接时代与个人但是观感上又很割裂），但是总体感觉是一部还不错的爱情片啦！
阿九,2024-12-14 19:42:41,天津,4星,16,纯爱战士又支棱起来了，那个年代的爱情细水长流，在距离面前，这种双向奔赴显得尤为珍贵。还有曾志伟演得老爸和姗蒂的父女line也好感人！黄宗泽也超级帅！！还有浓浓的澳门风情！想去澳门啊啊啊
SsuTang,2024-12-15 13:51:38,广东,4星,3,看哭了好几次
♣时雨,2024-12-20 23:33:35,云南,5星,4,明线是复古纯爱，暗线是家国情怀。你会想起从前慢的爱情，也会想起爱情和理想并线的时刻，非常喜欢男主演此沙，整个觉得就非常像那个年代帅帅的男生。
好胆你就麦造,2024-12-19 16:52:24,内蒙古,5星,0,故事很老套。
白鳥瞳,2024-12-14 22:02:22,辽宁,1星,21,本片不适合初中生以上观看
李秉宪,2024-12-16 11:26:33,中国澳门,1星,6,土的掉渣
Moran_,2024-12-15 02:45:26,北京,1星,4,。。。。
机智的小豪同学,2025-02-10 00:38:15,辽宁,1星,0,因为路演邀请大海的🪿所以只给1星
R.,2024-12-18 17:16:20,美国,1星,5,好意思拍 也好意思演
阳光0v0,2024-12-17 17:38:07,四川,1星,5,太折磨了，还好免费看的
Lirror,2024-12-22 20:24:07,四川,3星,0,看的我好着急！甚至想睡觉……
开山怪,2024-12-20 15:26:50,四川,1星,5,尴尬癌犯了….
豆友wpAi0MR1IY,2024-12-29 12:06:08,广东,1星,2,男主也太丑了吧 这个垃圾电影能赚钱就有鬼了
